temperature,humidity,rainfall,label
35.73059523260194,41.70411637489862,19.986835547379886,Summer
34.311969136327335,39.33755660798431,16.972766898928857,Summer
35.463632110803225,39.56397508562772,20.166792838648046,Summer
34.1598148647964,40.93102867226947,21.872197979088586,Summer
35.02185129406538,39.802086321464,18.079207881635224,Summer
34.97948061590331,40.01648636764661,22.690193012900064,Summer
35.04701328131603,41.17092150412275,16.70807603517533,Summer
34.564458846876946,39.90660613294732,24.245355609373274,Summer
35.388900431961275,39.771318492200315,15.944593626414878,Summer
33.9959438990031,41.816701301508374,22.186204228383584,Summer
34.77499035998907,40.17461162767473,18.521487702023666,Summer
33.18342058723497,41.009435449933086,23.390595254466923,Summer
33.90015791601982,40.33819246883871,21.47373529891968,Summer
36.96495200219492,39.447027644869024,22.18234058351194,Summer
33.878798355784156,38.69982040437426,21.288694135884185,Summer
36.34121730797316,39.9789464065884,21.97453344684702,Summer
36.53375686644226,37.39422141490124,20.670554561240913,Summer
35.05979317514794,40.15784628457333,21.106683030753892,Summer
34.34505294428995,39.66468729347756,20.47697009256325,Summer
34.599078783302694,40.91742177327814,15.818499254604731,Summer
34.4480030027143,41.875365664068624,20.019251377986432,Summer
34.359581166324645,40.437802393163956,19.72306307396532,Summer
38.38067674848073,40.90617852768655,22.278833941811694,Summer
34.8957750523773,38.2208021770452,19.72982376518828,Summer
32.38128851003509,40.76587793869335,21.241088705209354,Summer
35.33797976319405,39.385411734985645,20.003208173626962,Summer
34.53593271580574,38.368166969908394,18.825748450011222,Summer
34.37100894674289,40.57950795850336,24.15170193528106,Summer
34.95578021809401,40.03838480924419,20.783145749099887,Summer
35.940406459839195,39.88074059151391,22.962611129710364,Summer
34.941305237800385,40.513883745123444,18.460904381920415,Summer
34.37207134031911,39.91574190104441,21.608547106620946,Summer
31.86643849302163,41.54191256019857,18.73543933664916,Summer
36.90056546709042,40.23390254731586,23.42315184137771,Summer
34.471173102528326,41.58744458836744,18.477276614759145,Summer
33.20702522304812,40.384150018606064,19.795471737643794,Summer
35.285934243483865,39.533942486145015,23.59147434080239,Summer
35.16705837559629,40.85980244605165,20.24358713845122,Summer
34.42514481869178,39.10028032817881,17.2900761566143,Summer
37.584305848991924,39.10398793377396,22.181678160369955,Summer
35.938388748014916,39.67143403827042,23.032087967505745,Summer
35.861279628675575,41.05907376360725,19.122106751538112,Summer
34.49510727400877,38.73930577256231,19.680113549843156,Summer
34.817900590987385,41.21691594217628,23.090005081596047,Summer
35.32343867541167,40.66730361715798,17.168601418374628,Summer
34.313913900113626,38.89204824829154,16.67730941083459,Summer
33.4051300531729,40.24887992185404,20.219530460982636,Summer
32.97610829013744,39.00206400453047,20.4005269608413,Summer
35.89497776942105,41.940658718685704,18.685922145103056,Summer
34.21218657810617,39.33161625894427,21.802436239481956,Summer
35.6558195045635,40.27615504752976,21.38496684114813,Summer
35.8717798609489,39.603455621194534,23.74153321071339,Summer
35.47252733918067,37.76945038320743,18.331153219349492,Summer
35.43196788490832,40.545905610526084,22.954782882158604,Summer
34.01821469173805,40.247156420940506,22.199465104844542,Summer
34.64354705747325,41.24829747574645,18.341723598695737,Summer
34.451106725431245,39.584656134959815,17.66657295309753,Summer
34.899696118166915,40.53716044762371,18.306765267789373,Summer
35.3313761711801,39.05447706345395,23.29459524638198,Summer
35.248095294684404,38.58769163419784,16.009902630303007,Summer
35.34124972818277,40.1923788542097,18.699685231353154,Summer
33.70666876913399,39.42105024579298,20.519326502572746,Summer
35.15207366589498,40.20338374315145,23.98769669963675,Summer
34.78788241087488,39.98264988893096,17.965120791597325,Summer
34.32303858227351,38.770621167645324,19.101307780743387,Summer
35.683921632853625,40.959413538385,21.28708456738879,Summer
36.05767375846922,39.57758913096168,15.464381034157663,Summer
35.595799110996474,41.04116462543418,20.185666000980525,Summer
36.242595710597854,39.45518494136686,23.8450244087973,Summer
35.728364883084,40.22754863175465,21.646237775834102,Summer
36.416823902257036,38.74992274855355,17.11708619947177,Summer
34.67307163509321,39.97516687358436,18.88532143638863,Summer
34.42332108686759,39.710416259635544,21.32645335831866,Summer
34.11079939086596,40.08346130682348,18.349843976088184,Summer
36.52477269872098,38.20674465101328,23.824777603001266,Summer
35.80357138641661,40.862302672074605,20.329618415202326,Summer
35.6398454269045,39.946157140368946,17.069694941086706,Summer
35.1182493604585,41.69376309136984,19.565761965614946,Summer
33.9504787018178,40.07550208143054,19.461889752699527,Summer
33.69294938951563,39.42945236617094,20.326109721802183,Summer
35.68161589908962,39.61518595930512,16.797452548990982,Summer
34.451009073084414,41.10683434865067,20.93100654737299,Summer
34.11323320405393,41.327475432768054,18.178588797938712,Summer
34.813856430672615,39.829851188699315,24.266594848913037,Summer
34.773540502106954,40.19785726309717,18.43263195664834,Summer
34.14624092155979,41.92416770613571,22.6641153624912,Summer
37.09064305491149,40.44998828279887,20.372480834605305,Summer
33.40342133119666,39.67292428274789,17.49830489254073,Summer
33.6117430548744,39.5789688858282,19.974332938261927,Summer
34.81329079649467,39.299979565164236,21.380984245226486,Summer
32.72351119744555,39.92880166526986,20.097267294307354,Summer
34.85819059182784,39.676728368580065,22.860978053558274,Summer
35.256241145958576,41.542748101163305,17.781357930088017,Summer
34.47127283188726,40.42753454190282,17.898684161565008,Summer
36.25537484578499,40.24360905143107,20.759999320000677,Summer
33.508294442394615,39.64630159061369,19.57488433999937,Summer
35.57314276265466,39.47120790716752,20.051558750843373,Summer
36.16197260938949,39.42617095484231,20.132343671794178,Summer
33.577521576987344,39.35750162003603,17.639725571133386,Summer
37.610466846550146,39.71553158248865,17.31998920341087,Summer
33.15943707919509,40.160681753854895,18.4044508550772,Summer
34.28777540113009,39.51802140526917,18.327895755698776,Summer
34.5663939800941,40.98368364443256,20.270548019002426,Summer
35.639706835609125,40.96417739878451,20.64596430123144,Summer
34.86353009219539,40.29903097164824,18.764658369397125,Summer
32.89869969783765,40.749961938903475,25.54688753092435,Summer
34.047892776306426,39.54951828068141,21.970000391468254,Summer
33.45299855198813,40.66014869492168,14.809821663625154,Summer
34.251059547943655,41.049043115503565,22.16421978902065,Summer
35.93736249148661,40.64400816940312,19.49628030259737,Summer
33.10278733045625,38.77747075753365,20.479474355866735,Summer
34.9821902717963,41.55439096600012,20.493833838864102,Summer
34.738281733156,42.40674372086324,20.225329971635237,Summer
33.037268641517876,39.21843573700941,20.787430405304836,Summer
35.00154372316228,41.58797394790783,22.066227217626977,Summer
35.12669334122448,40.28975418659799,22.426075149784346,Summer
36.70901698213166,36.97005468870414,17.825070812338787,Summer
35.68462455304599,40.203894974135416,22.280104246669605,Summer
35.55569166816997,39.65416384278318,23.375560525000502,Summer
35.55397738420119,39.60386654692789,18.775565613289977,Summer
35.17660899797725,40.92155518994835,20.369876136025777,Summer
34.56060019152963,39.01946511148072,19.63985489693048,Summer
36.90087411883585,39.60030477146419,17.310627128059874,Summer
34.86943466363906,39.13823839968245,22.541386322889906,Summer
36.754392920033865,39.79745300257601,17.890918190282136,Summer
35.84376558584048,38.70364769297695,20.96029835162687,Summer
36.34779345978873,41.48069094357262,21.091985076311655,Summer
33.21465418147713,40.18766422211992,20.934530590566272,Summer
35.799526460520504,38.86608002001195,21.480607524639996,Summer
33.64562891706877,40.31031236861373,21.05688730295899,Summer
33.87518887431024,40.248984511011024,16.752825239008757,Summer
34.70780397225931,38.851254295691945,20.317038031863753,Summer
34.055934703230676,40.01366992295076,24.09404930775747,Summer
36.56503166648969,40.50262457524068,21.962554018088824,Summer
36.0119098696921,41.841117091526996,17.340507417732244,Summer
33.66942215696697,40.43058468735435,18.618384686839427,Summer
33.9271112908174,38.93537117870963,20.11219492752998,Summer
35.57731661393139,38.39025123172586,17.292912132243252,Summer
35.482470095821874,38.78559718925144,18.983756328973573,Summer
35.18774770450997,39.500999660400396,17.71628504036954,Summer
35.61143229340075,42.33199269993829,17.349130554352485,Summer
36.482813134494435,40.21249515886965,19.24711843357507,Summer
35.82488329847374,39.82042948804141,17.947108679458893,Summer
37.25494016882003,38.49002084397756,24.291257808663374,Summer
36.11615042538134,38.94694829446919,18.48816043489785,Summer
36.08593538234482,39.50704026914097,18.88580195209093,Summer
35.88293638372997,40.60646725115498,20.56640139763307,Summer
35.69679000467984,39.248324731331294,20.99341794074537,Summer
34.004351136825875,39.394987647879,21.628142667247083,Summer
34.12936161085048,40.008227721471734,21.758817826350185,Summer
34.937487820878204,39.73683801294167,21.78318942075102,Summer
35.84076354707227,39.98423732862302,22.924659940012816,Summer
36.77062793206903,39.75821084458684,18.64144194091231,Summer
34.91759485168563,40.086632468032235,22.451943258693877,Summer
35.69601796393664,39.254962717915184,24.13110416540393,Summer
33.36663046328338,39.37395973660063,18.82720551384145,Summer
34.49795517953731,40.33878627053819,21.752945566553752,Summer
36.646791249527546,38.698782452504105,20.75927747300881,Summer
34.15022818398635,41.33877549491196,19.827153024655402,Summer
34.346095066560444,39.60212977269733,19.623608931767187,Summer
34.344623404676675,41.26257393197721,24.510279101721625,Summer
34.585834084931115,37.91225195861349,23.195563188234054,Summer
37.38673140705225,41.252904508900116,21.9662848350186,Summer
37.11994768000563,41.05111241014372,18.819949893196856,Summer
37.20881853357885,41.51137431656854,19.814002075076033,Summer
34.64808393923946,42.196442594164395,19.473374936443445,Summer
34.86076093632139,39.560521279077896,14.200351087452141,Summer
35.95312766182315,39.867619430460834,21.637663892985298,Summer
34.85308441740831,40.662027974972304,20.48710564102683,Summer
34.93200563557351,40.722083815941595,17.577215944773037,Summer
35.548394074825225,40.29033820205596,21.576716223907916,Summer
34.03578523367453,39.80459479600198,20.31015502071497,Summer
35.15013340224213,40.464616269095416,23.73544560209124,Summer
33.89136426778282,39.66356110908382,23.573407518674628,Summer
36.87219151890622,37.83559165253414,19.117260555269098,Summer
34.58829503938733,41.001102018154725,20.28516073992654,Summer
33.30141181805479,38.87455882291893,19.397397068074888,Summer
34.60279273124791,41.16166727772863,19.54065037051384,Summer
33.32827862675606,38.87064707466819,14.985887750062107,Summer
35.044921063556956,39.337505603165155,20.802168196007013,Summer
34.134970152518235,39.370064590278446,18.221912880149848,Summer
34.68346170875638,39.098945318594374,16.448561136267934,Summer
34.22664544951845,39.3338836675094,20.015544717450474,Summer
34.65898721191737,40.723009541661405,19.645728745181813,Summer
36.162536983764376,40.59684828246636,18.947314300021972,Summer
33.35275519776154,40.445232299824504,17.970542224777425,Summer
34.92304054183737,40.28889992519875,20.803639184880925,Summer
34.993924141649536,40.534058019374854,21.103656066524536,Summer
33.567625266961976,38.87092108919246,18.074573777405064,Summer
34.85451836286682,40.523369834566076,17.1173743838712,Summer
33.720425941030705,39.81628469476636,17.891498960989548,Summer
35.04379207686709,39.85519081091995,19.880664057292833,Summer
36.99615033553427,40.56151282264111,21.21208204388961,Summer
34.374815775742476,41.22196336308635,16.819204226766782,Summer
35.88045280309157,40.05718514493275,20.22760806524155,Summer
35.688733329987336,38.11240988242905,23.710098066698603,Summer
35.257289529532734,40.711580797975635,21.387211575989316,Summer
35.31816619390101,40.60770042457945,19.47410619060134,Summer
36.78794254241543,38.53258589875227,19.92829288252536,Summer
34.68400643036302,40.30681603319265,17.304197519692643,Summer
36.352545931875795,41.73920158555718,19.93986032783575,Summer
34.25535606365487,40.975192710334106,16.092592234369054,Summer
35.93426567706983,38.88976107752731,17.963764388510988,Summer
36.948723098954694,40.042500961135104,21.831156200797814,Summer
35.17432523734003,39.42175547295676,19.62312536863925,Summer
34.99524927018026,41.217211142684015,17.011258272391387,Summer
36.23019155155047,40.98789524661731,20.98194248175355,Summer
36.200388583577805,40.14830366459708,18.824047494538696,Summer
35.3477255294456,40.8517045846305,20.26401676690499,Summer
35.61509645631004,38.77477800159619,20.655375647027736,Summer
35.84205981231046,39.47879640553598,22.498623077195894,Summer
33.27206788400524,40.835465802157486,18.054655016368624,Summer
36.19176230578741,39.831354753338566,18.00925678134258,Summer
35.0525722941556,39.25528511916737,21.087966603008386,Summer
35.62692468385905,40.681427781595175,17.90243729100055,Summer
35.337933774566835,40.56509099475544,22.075235507147106,Summer
35.29690836362748,41.20340510083552,22.572360202843953,Summer
35.94380427133107,39.62063826090266,21.831367472854183,Summer
35.80736745929313,40.80455804901097,18.64123164423146,Summer
34.98726278782141,39.324389799379205,21.062054784881187,Summer
35.28987859590566,39.27079496034683,18.795224917031515,Summer
33.52163337139666,41.06419253102276,18.560283541048936,Summer
33.4557948575166,41.9257427394179,17.892106898921107,Summer
35.47325089387285,39.64195000696903,20.77201833878066,Summer
36.61313178476895,41.52274461686096,17.829775217691544,Summer
34.510943213110245,40.44519178572041,21.132827755518008,Summer
36.25889557425777,41.03082156242597,21.220765356391563,Summer
35.3203605068992,39.65798770723309,20.02532843094146,Summer
34.52507652812199,41.22277262171622,19.258347403170742,Summer
34.224658702733734,38.86661978164972,18.143196603393246,Summer
35.54660170124686,40.30794331411272,17.53861986373563,Summer
34.48022326573515,40.81147416789505,20.314048401739047,Summer
36.19563503581375,42.94117601244343,20.805163600490175,Summer
32.69260375300567,40.05832707501233,17.57652907277427,Summer
35.82867100810055,38.77481759634887,17.473638568044173,Summer
36.32172030020737,39.13691361590547,20.01036139890245,Summer
33.41735196494963,41.658316442866564,19.30383970549252,Summer
34.40407724491362,37.82946538607501,20.93204196612037,Summer
35.19273756565552,39.4066496876563,18.498821845737407,Summer
35.683285001496806,41.076020863063775,21.580787025216203,Summer
35.56623699731563,38.865941409393166,16.98272254904069,Summer
36.633083505707255,40.82645425211331,18.13897570174005,Summer
34.706125100472,41.212795989186986,21.16153214123412,Summer
36.73246140150367,40.19642161995394,20.298629786999324,Summer
35.680018325962195,38.21276308466968,19.43515446262359,Summer
34.9826504565952,40.73824721417925,21.66388917928707,Summer
34.04886287285983,42.36009882196656,18.305180930391714,Summer
35.49922900235468,42.25797272965289,23.046625304360532,Summer
34.746013651079004,38.37349680082352,21.03473516892903,Summer
34.96251523031692,38.564047811208134,19.91048791479184,Summer
35.913347524685065,41.75775897028965,19.542239825524216,Summer
33.753008679166264,42.49236657679448,17.33128112256565,Summer
34.8847623015243,40.140369541627614,18.20637923049569,Summer
35.35939249132423,39.05781949586127,20.99009273440171,Summer
35.122365055937294,41.15970422430893,19.66248303165435,Summer
33.81513681286613,39.65265776464728,17.655831475761133,Summer
34.9285685758121,41.43971085536059,23.92291785281439,Summer
34.87546213984295,39.851136051703804,21.53123547874742,Summer
34.1806100228052,39.39202733711591,19.872755705537124,Summer
35.65958913952126,42.6906180973114,19.397188608416315,Summer
37.029052606551346,40.32438435915695,19.511846699084327,Summer
35.62670099445869,41.05305652379081,18.97373227250241,Summer
33.98417808232436,40.530685628132545,17.723968903887958,Summer
33.960682456997596,40.82438906723841,18.98641953137775,Summer
35.22007797927134,39.87040706655684,20.12764769186089,Summer
35.65700081342113,39.77901101351444,21.195762344956268,Summer
33.63936678155644,39.99312228939143,19.811766028365096,Summer
33.06404809516424,40.09308835133902,18.776728600064892,Summer
36.35896956428171,41.188805212015104,20.783506205527093,Summer
36.44109535979044,39.7944774651524,21.482547014340533,Summer
33.41798730303378,39.95868506494498,22.49544445735712,Summer
33.59868675069904,40.94048988839557,20.746590521274992,Summer
36.23716437719537,40.63583314413272,21.408274904655748,Summer
34.86055108413358,38.587887917703256,19.291720865612007,Summer
33.1267540647661,39.02371843169281,16.569616787552782,Summer
36.76358093216562,38.8845753805692,19.33578340959174,Summer
35.04857416637488,40.080834012430046,16.352373023998442,Summer
34.28871439245701,38.11311004324912,19.0334559039499,Summer
35.1107991269098,40.79040660379388,17.46462748727885,Summer
34.28226398990911,39.75201667191041,17.461062851707393,Summer
34.60495328589459,41.226584208518894,17.39570743980222,Summer
34.44233013373048,38.909881113579424,16.498995635329454,Summer
34.15605534861387,40.90160409498491,18.704733450240923,Summer
33.84567924309793,40.74621658639727,22.45395318961746,Summer
35.33554472180804,38.62989819944975,21.729385521140674,Summer
33.95995642537481,37.58935453943598,18.822576583389537,Summer
35.36230555471192,39.34197300148526,21.284441672572942,Summer
35.18732718302401,40.33343283917389,19.10874868169621,Summer
33.442659866781774,40.70370598457858,20.173553809506974,Summer
34.83670042570279,40.37438652615284,20.555456134759062,Summer
35.28229523799327,40.16627741533123,17.01771541779583,Summer
34.40142182269651,39.483763800762816,15.924070249834838,Summer
34.999305108860234,39.575891694713704,23.968993721888634,Summer
34.24595773200991,40.06639476804758,19.23778837200721,Summer
35.101439101386475,39.7171247101344,21.28682692709603,Summer
33.76019503103797,41.04611954139671,20.551179743068488,Summer
34.98307697126613,39.676797542685335,14.936562186070908,Summer
14.480673665484574,58.57481153651905,29.85699444487139,Winter
15.881184298399074,61.93288398738082,29.107981820869547,Winter
15.067211294241092,58.45376695673879,30.81452315536394,Winter
15.70188583175438,58.00912413031923,27.188893493346743,Winter
15.727723842182838,60.465429457516365,30.684584526556,Winter
14.183732339503381,60.037101685911765,29.43100682900502,Winter
15.893143224030823,59.03614888371915,33.69646032959351,Winter
14.574696154717618,60.41575903322526,30.013239476438905,Winter
14.283719407380511,59.38214429452347,31.175646365516943,Winter
15.428851833122584,58.597569907852844,34.170842068122674,Winter
16.93606676650318,59.181909706123434,30.738856329795166,Winter
14.717552907223519,60.48592362460434,31.499664698512532,Winter
15.087232199608035,61.200423796093666,29.485693728284748,Winter
12.746077997396897,60.821396597596284,32.28091999840044,Winter
13.792880950784287,59.681774478033766,30.927139991178304,Winter
14.270051428942217,60.242666323935985,28.81008254973734,Winter
14.878953344791368,59.98587802801837,28.450783749606856,Winter
16.491378610657538,60.899135838015525,28.444494189589115,Winter
16.88127913911951,59.843158583538255,28.8378064012799,Winter
14.20067957207792,60.17762516506308,28.75538900289433,Winter
14.895617569976332,60.097037879306484,28.20710049725975,Winter
15.734359947379403,59.03343251882677,31.21966908380807,Winter
16.002500892447493,59.67976135560226,28.326133264179166,Winter
13.87836294316411,60.263797820283536,31.489711716693385,Winter
15.764753658456527,60.21277635512009,29.729433306067737,Winter
14.276972316947454,59.394086279811425,31.284483661253983,Winter
14.849231308618675,60.803645484318345,33.17138774035012,Winter
15.972452439323245,59.975996800722704,31.700659431541116,Winter
15.195206926046444,60.36458538064015,29.17237159047331,Winter
13.757377124728361,61.34693096019116,31.489834148249592,Winter
15.905434624616674,60.879252950739655,32.72673024244665,Winter
16.121065447905245,60.17122009522392,30.133058669985033,Winter
17.000055074714783,60.88835497974907,31.450807381528115,Winter
15.018919889444218,57.55708591480331,31.709818884383544,Winter
15.567524309813589,60.04147322253721,29.270873361153445,Winter
14.224382187703497,60.16996831348369,28.599729053517404,Winter
16.72851210639865,59.92790055100949,29.738637582142687,Winter
14.962221808251378,60.18219255732255,27.952343818375393,Winter
15.333548332406883,60.39530466834834,31.09615114775427,Winter
14.743459205585381,60.43697598686755,32.168356020916406,Winter
13.411337893366614,60.78338275538197,26.2398860737953,Winter
14.721781940949814,59.85442004196357,34.853751652072425,Winter
15.371061906460515,61.14666595154736,33.151383038002635,Winter
14.28658064226122,60.81579516016602,30.19952832887666,Winter
17.17980164454856,60.06614063194927,30.953426307467723,Winter
13.312998321145756,59.63334353521372,30.274129262266765,Winter
15.279638857807008,62.99342891948714,26.768470049194324,Winter
16.336555603007305,60.12473289225732,33.28931343899603,Winter
14.80029867805092,60.135166661802266,28.39613670508336,Winter
15.156888401579016,60.45097934160618,30.081861010649455,Winter
15.642196773547466,61.280327495722986,26.944421558266814,Winter
14.154952536207462,59.99250308452501,29.77476185085662,Winter
14.416852896141908,62.093693205483966,30.296468096721302,Winter
15.513514336539194,59.894360110285064,29.57983016372979,Winter
13.56016203281955,61.12633842407762,33.096076246730455,Winter
14.685318896416721,59.28327998877352,29.829159727621096,Winter
13.210636591853842,60.00304062099817,29.82910791305198,Winter
15.843780271373369,61.31382460116666,28.80517107223269,Winter
15.17729404697038,59.77401994554924,27.21380453788501,Winter
14.694055489576447,59.49463782983407,29.854112544782186,Winter
13.576230634531598,61.13897827538359,32.65521788164039,Winter
15.764491239021778,58.83706184840712,29.448875880174942,Winter
14.843228480843957,58.231149541367664,29.804553267793615,Winter
15.625636761751315,59.08611786191473,31.949961513953934,Winter
15.536292376410023,61.62424210737766,30.09731792616079,Winter
15.023992956905097,61.3641095967822,30.06737669273604,Winter
15.462971136777467,59.95579115650998,34.425153983939275,Winter
15.884844903708139,59.953922734163,29.437720340728987,Winter
15.547258064070503,60.10692268737811,30.390414757393234,Winter
15.912671718751094,58.23271411751795,26.198886041392562,Winter
14.324221231686892,59.872469346067746,30.090325178438814,Winter
16.23618328606292,59.43655206782587,33.28892413495723,Winter
16.639863095506037,60.82789346159526,34.90411680624553,Winter
15.902188737414189,59.40197257831903,30.572169532931014,Winter
14.046110111893965,58.15128302395111,30.525398144490715,Winter
15.569018663134703,60.4252768999685,31.286571657290693,Winter
14.29089026232791,60.17606393144905,29.209449365260298,Winter
15.18019652814419,60.11953130532768,25.105433108631956,Winter
12.94168879344291,61.094171871812286,27.77025146623003,Winter
15.704437440494013,58.92162209055555,28.957452451332625,Winter
15.36174088397092,59.99134371188111,33.073513592048556,Winter
15.056020619572607,61.16296652011133,28.153918353157522,Winter
14.53791216741894,59.01334391174249,32.57461581326903,Winter
14.525629623888763,60.44777578570285,29.29461074585056,Winter
15.266381973942687,59.51275342436944,33.03267680959163,Winter
14.905114570741832,59.45246763274079,27.983978158337838,Winter
13.43273763067696,60.1911502645568,29.08102678789242,Winter
15.236192638304653,60.665936339301,29.746548416202554,Winter
14.144854571493939,60.360855320741116,30.116566345991693,Winter
15.592958838669832,60.19352723975635,33.26484472598118,Winter
14.904398448443418,60.16803656053884,29.67728791101552,Winter
16.067427237120704,60.32714643966546,31.472737466799973,Winter
15.384444301539451,59.19617337844197,28.946591015703575,Winter
16.316799142040228,59.30111028338813,28.666956741132744,Winter
13.523946933709402,59.94081776857059,32.82198715573338,Winter
15.0446389755989,60.846690973678434,30.372810916370724,Winter
15.304477352781927,60.62293770612444,32.275857238546855,Winter
15.10947095853704,60.18071193718263,29.75637185485121,Winter
16.782532047147324,61.190593552630325,30.89775267062961,Winter
